Total PnL,Win Rate,Profit Factor,Expectancy,Sharpe Ratio,Max Drawdown,Total Trades,Winning Trades,Losing Trades,Average Win,Average Loss,Largest Win,Largest Loss,Win/Loss Ratio,Trade Type,Long Total PnL,Long Win Rate,Long Profit Factor,Long Total Trades,Long Winning Trades,Long Losing Trades,Long Average Win,Long Average Loss,Long Largest Win,Long Largest Loss,Short Total PnL,Short Win Rate,Short Profit Factor,Short Total Trades,Short Winning Trades,Short Losing Trades,Short Average Win,Short Average Loss,Short Largest Win,Short Largest Loss,Long Threshold,Short Threshold,PnL/MaxDD
514.0,0.5024154589371981,1.1949924127465856,0.8276972624798712,1.6721596569099504,224.0,621,312,309,10.096153846153847,-8.53074433656958,48.0,-44.0,1.1835021010855609,all,76.0,0.5526315789473685,1.608,38,21,17,9.571428571428571,-7.352941176470588,28.0,-23.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.009387755102040816,0.0017346938775510204,2.294642857142857
326.0,0.5151515151515151,1.3347022587268993,1.4112554112554112,1.6636952342146893,99.0,231,119,112,10.92436974789916,-8.696428571428571,46.0,-44.0,1.256190361154729,all,74.0,0.5223880597014925,1.2740740740740741,67,35,32,9.82857142857143,-8.4375,24.0,-23.0,252.0,0.5121951219512195,1.3579545454545454,164,84,80,11.380952380952381,-8.8,46.0,-44.0,0.008571428571428572,0.0024489795918367346,3.292929292929293
524.0,0.5030395136778115,1.1864105300604768,0.7963525835866262,1.662498049450437,221.0,658,331,327,10.075528700906345,-8.596330275229358,48.0,-44.0,1.1720732426881448,all,86.0,0.5333333333333333,1.2866666666666666,75,40,35,9.65,-8.571428571428571,24.0,-23.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.00836734693877551,0.0017346938775510204,2.3710407239819005
566.0,0.506544502617801,1.1731416335270726,0.7408376963350786,1.655766296264527,245.0,764,387,377,9.909560723514211,-8.671087533156498,48.0,-44.0,1.1428278962266314,all,88.0,0.5581395348837209,1.6285714285714286,43,24,19,9.5,-7.368421052631579,28.0,-23.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.009183673469387756,0.0016326530612244899,2.3102040816326532
506.0,0.5,1.1936471488710294,0.8214285714285714,1.6533262925387375,228.0,616,308,308,10.126623376623376,-8.483766233766234,48.0,-44.0,1.1936471488710294,all,68.0,0.5151515151515151,1.6666666666666667,33,17,16,10.0,-6.375,28.0,-15.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.009591836734693878,0.0017346938775510204,2.219298245614035
563.0,0.5051413881748072,1.1684116063416092,0.7236503856041131,1.6349846185005181,245.0,778,393,385,9.938931297709924,-8.683116883116883,48.0,-44.0,1.1446271461616275,all,85.0,0.5263157894736842,1.397196261682243,57,30,27,9.966666666666667,-7.925925925925926,24.0,-23.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.008775510204081634,0.0016326530612244899,2.2979591836734694
512.0,0.5015384615384615,1.184106436533621,0.7876923076923077,1.633493021025409,221.0,650,326,324,10.10122699386503,-8.583333333333334,48.0,-44.0,1.1768419798677703,all,74.0,0.5223880597014925,1.2740740740740741,67,35,32,9.82857142857143,-8.4375,24.0,-23.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.008571428571428572,0.0017346938775510204,2.316742081447964
554.0,0.5059288537549407,1.1702519975414873,0.7299077733860343,1.6236561714477908,245.0,759,384,375,9.916666666666666,-8.677333333333333,48.0,-44.0,1.1428242163491087,all,76.0,0.5526315789473685,1.608,38,21,17,9.571428571428571,-7.352941176470588,28.0,-23.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.009387755102040816,0.0016326530612244899,2.2612244897959184
564.0,0.5062814070351759,1.1644794400699912,0.7085427135678392,1.619548406258489,242.0,796,403,393,9.90818858560794,-8.725190839694656,48.0,-44.0,1.1355841686042345,all,86.0,0.5333333333333333,1.2866666666666666,75,40,35,9.65,-8.571428571428571,24.0,-23.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.00836734693877551,0.0016326530612244899,2.330578512396694
546.0,0.5039787798408488,1.1689879294336118,0.7241379310344828,1.6058827957052113,249.0,754,380,374,9.939473684210526,-8.63903743315508,48.0,-44.0,1.15053022528466,all,68.0,0.5151515151515151,1.6666666666666667,33,17,16,10.0,-6.375,28.0,-15.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.009591836734693878,0.0016326530612244899,2.1927710843373496
841.0,0.5051369863013698,1.1066041323361642,0.4800228310502283,1.6049032844157831,309.0,1752,885,867,9.864406779661017,-9.09919261822376,49.0,-50.0,1.0840969296445813,all,363.0,0.5063045586808923,1.0762605042016806,1031,522,509,9.814176245210728,-9.351669941060903,49.0,-50.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.0036734693877551023,0.0016326530612244899,2.72168284789644
801.0,0.5037174721189591,1.110163663870169,0.4962825278810409,1.593450052398804,353.0,1614,813,801,9.928659286592866,-9.077403245942572,49.0,-50.0,1.0937774843296502,all,363.0,0.5063045586808923,1.0762605042016806,1031,522,509,9.814176245210728,-9.351669941060903,49.0,-50.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.0036734693877551023,0.0017346938775510204,2.2691218130311617
552.0,0.5050761421319797,1.1624007060900265,0.700507614213198,1.5923338816343304,242.0,788,398,390,9.92713567839196,-8.715384615384615,48.0,-44.0,1.1390358677766592,all,74.0,0.5223880597014925,1.2740740740740741,67,35,32,9.82857142857143,-8.4375,24.0,-23.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.008571428571428572,0.0016326530612244899,2.28099173553719
318.0,0.5062761506276151,1.3126843657817109,1.3305439330543933,1.584791564793535,142.0,239,121,118,11.03305785123967,-8.61864406779661,46.0,-44.0,1.2801384724152223,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,210.0,0.49222797927461137,1.2413793103448276,193,95,98,11.368421052631579,-8.877551020408163,46.0,-44.0,0.008979591836734694,0.002346938775510204,2.23943661971831
257.0,0.518918918918919,1.348238482384824,1.3891891891891892,1.5212091806059334,105.0,185,96,89,10.364583333333334,-8.292134831460674,44.0,-44.0,1.2499294263775973,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,149.0,0.5035971223021583,1.252115059221658,139,70,69,10.571428571428571,-8.565217391304348,44.0,-44.0,0.008979591836734694,0.0025510204081632655,2.447619047619048
132.0,0.5357142857142857,1.676923076923077,2.357142857142857,1.5210295339720608,44.0,56,30,26,10.9,-7.5,31.0,-23.0,1.4533333333333334,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,24.0,0.4,1.5,10,4,6,18.0,-8.0,31.0,-17.0,0.008979591836734694,0.004183673469387755,3.0
488.0,0.5051244509516838,1.1638683680322364,0.7144948755490483,1.5096981758531407,211.0,683,345,338,10.046376811594202,-8.810650887573965,48.0,-44.0,1.140253647521437,all,50.0,0.54,1.1070663811563168,100,54,46,9.574074074074074,-10.152173913043478,26.0,-28.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.007959183673469388,0.0017346938775510204,2.3127962085308056
298.0,0.5042372881355932,1.295049504950495,1.2627118644067796,1.4921518376282183,142.0,236,119,117,10.991596638655462,-8.632478632478632,46.0,-44.0,1.2732839670521674,all,88.0,0.5581395348837209,1.6285714285714286,43,24,19,9.5,-7.368421052631579,28.0,-23.0,210.0,0.49222797927461137,1.2413793103448276,193,95,98,11.368421052631579,-8.877551020408163,46.0,-44.0,0.009183673469387756,0.002346938775510204,2.0985915492957745
477.0,0.5022354694485842,1.1636363636363636,0.7108792846497765,1.4912047020063721,220.0,671,337,334,10.065281899109792,-8.72754491017964,48.0,-44.0,1.1532775829511734,all,39.0,0.5227272727272727,1.0965346534653466,88,46,42,9.630434782608695,-9.619047619047619,25.0,-28.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.00816326530612245,0.0017346938775510204,2.168181818181818
456.0,0.496742671009772,1.1727927245168623,0.742671009771987,1.4875106163013825,228.0,614,305,309,10.147540983606557,-8.540453074433657,48.0,-44.0,1.1881736127072475,all,18.0,0.45161290322580644,1.140625,31,14,17,10.428571428571429,-7.529411764705882,28.0,-16.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.009795918367346938,0.0017346938775510204,2.0
528.0,0.5079171741778319,1.1468298109010011,0.6431181485992692,1.485066670144906,232.0,821,417,404,9.88968824940048,-8.900990099009901,48.0,-44.0,1.1110773227913777,all,50.0,0.54,1.1070663811563168,100,54,46,9.574074074074074,-10.152173913043478,26.0,-28.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.007959183673469388,0.0016326530612244899,2.2758620689655173
756.0,0.5060827250608273,1.101476510067114,0.45985401459854014,1.4846090191841594,323.0,1644,832,812,9.86298076923077,-9.17487684729064,49.0,-50.0,1.074998709344347,all,278.0,0.5081256771397616,1.06433695903726,923,469,454,9.805970149253731,-9.517621145374449,49.0,-50.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.0038775510204081634,0.0016326530612244899,2.3405572755417956
716.0,0.5046480743691899,1.10480093676815,0.4754316069057105,1.4694942149903494,367.0,1506,760,746,9.93157894736842,-9.158176943699733,49.0,-50.0,1.084449340564526,all,278.0,0.5081256771397616,1.06433695903726,923,469,454,9.805970149253731,-9.517621145374449,49.0,-50.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.0038775510204081634,0.0017346938775510204,1.9509536784741144
517.0,0.5055624227441285,1.1463345598641381,0.6390605686032138,1.4667497077048823,241.0,809,409,400,9.902200488997556,-8.8325,48.0,-44.0,1.1211095939991573,all,39.0,0.5227272727272727,1.0965346534653466,88,46,42,9.630434782608695,-9.619047619047619,25.0,-28.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.00816326530612245,0.0016326530612244899,2.145228215767635
447.0,0.4967105263157895,1.1709369024856597,0.7351973684210527,1.4652553557922778,228.0,608,302,306,10.139072847682119,-8.545751633986928,48.0,-44.0,1.1864460005318274,all,9.0,0.44,1.0865384615384615,25,11,14,10.272727272727273,-7.428571428571429,28.0,-16.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.01,0.0017346938775510204,1.9605263157894737
270.0,0.5025641025641026,1.3245192307692308,1.3846153846153846,1.4609476461443236,105.0,195,98,97,11.244897959183673,-8.577319587628866,46.0,-44.0,1.3110037284144427,all,18.0,0.45161290322580644,1.140625,31,14,17,10.428571428571429,-7.529411764705882,28.0,-16.0,252.0,0.5121951219512195,1.3579545454545454,164,84,80,11.380952380952381,-8.8,46.0,-44.0,0.009795918367346938,0.0024489795918367346,2.5714285714285716
496.0,0.5013297872340425,1.1522873810254837,0.6595744680851063,1.4569407298109025,249.0,752,377,375,9.954907161803714,-8.685333333333332,48.0,-44.0,1.1461744506221656,all,18.0,0.45161290322580644,1.140625,31,14,17,10.428571428571429,-7.529411764705882,28.0,-16.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.009795918367346938,0.0016326530612244899,1.9919678714859437
833.0,0.504245283018868,1.0875,0.3929245283018868,1.4548396675209703,339.0,2120,1069,1051,9.684752104770814,-9.058039961941008,49.0,-50.0,1.069188493919551,all,355.0,0.5046461758398856,1.0555468627757785,1399,706,693,9.555240793201133,-9.222222222222221,49.0,-50.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.0030612244897959186,0.0016326530612244899,2.4572271386430677
295.0,0.5,1.272140221402214,1.18,1.4459848716770596,142.0,250,125,125,11.032,-8.672,46.0,-44.0,1.272140221402214,all,85.0,0.5263157894736842,1.397196261682243,57,30,27,9.966666666666667,-7.925925925925926,24.0,-23.0,210.0,0.49222797927461137,1.2413793103448276,193,95,98,11.368421052631579,-8.877551020408163,46.0,-44.0,0.008775510204081634,0.002346938775510204,2.0774647887323945
117.0,0.5384615384615384,1.6610169491525424,2.25,1.442101823561506,44.0,52,28,24,10.5,-7.375,31.0,-23.0,1.423728813559322,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,9.0,0.3333333333333333,1.3,6,2,4,19.5,-7.5,31.0,-17.0,0.008979591836734694,0.004285714285714286,2.659090909090909
117.0,0.5384615384615384,1.6610169491525424,2.25,1.442101823561506,44.0,52,28,24,10.5,-7.375,31.0,-23.0,1.423728813559322,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,9.0,0.3333333333333333,1.3,6,2,4,19.5,-7.5,31.0,-17.0,0.008979591836734694,0.004489795918367347,2.659090909090909
117.0,0.5384615384615384,1.6610169491525424,2.25,1.442101823561506,44.0,52,28,24,10.5,-7.375,31.0,-23.0,1.423728813559322,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,9.0,0.3333333333333333,1.3,6,2,4,19.5,-7.5,31.0,-17.0,0.008979591836734694,0.004387755102040817,2.659090909090909
506.0,0.5018963337547409,1.143221058590433,0.6396965865992414,1.4404073476585249,244.0,791,397,394,10.173803526448363,-8.967005076142131,48.0,-44.0,1.134582108525518,all,68.0,0.5096153846153846,1.066536203522505,208,106,102,10.283018867924529,-10.019607843137255,36.0,-32.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.0067346938775510205,0.0017346938775510204,2.0737704918032787
286.0,0.5021645021645021,1.2874371859296483,1.2380952380952381,1.439701376356411,142.0,231,116,115,11.043103448275861,-8.652173913043478,46.0,-44.0,1.27633858949922,all,76.0,0.5526315789473685,1.608,38,21,17,9.571428571428571,-7.352941176470588,28.0,-23.0,210.0,0.49222797927461137,1.2413793103448276,193,95,98,11.368421052631579,-8.877551020408163,46.0,-44.0,0.009387755102040816,0.002346938775510204,2.0140845070422535
487.0,0.5013404825737265,1.1506340859882462,0.6528150134048257,1.4361519655062398,249.0,746,374,372,9.946524064171124,-8.690860215053764,48.0,-44.0,1.1444809625337635,all,9.0,0.44,1.0865384615384615,25,11,14,10.272727272727273,-7.428571428571429,28.0,-16.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.01,0.0016326530612244899,1.9558232931726907
793.0,0.5030272452068617,1.08908110536958,0.40010090817356203,1.4336985315666728,392.0,1982,997,985,9.724172517552658,-9.03756345177665,49.0,-50.0,1.075972807210668,all,355.0,0.5046461758398856,1.0555468627757785,1399,706,693,9.555240793201133,-9.222222222222221,49.0,-50.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.0030612244897959186,0.0017346938775510204,2.0229591836734695
546.0,0.5048439181916039,1.1315345699831365,0.5877287405812702,1.4322890001708253,251.0,929,469,460,10.014925373134329,-9.023913043478261,48.0,-44.0,1.1098206869770635,all,68.0,0.5096153846153846,1.066536203522505,208,106,102,10.283018867924529,-10.019607843137255,36.0,-32.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.0067346938775510205,0.0016326530612244899,2.1752988047808763
261.0,0.5026455026455027,1.323019801980198,1.380952380952381,1.431335415569524,105.0,189,95,94,11.25263157894737,-8.595744680851064,46.0,-44.0,1.3090932777488276,all,9.0,0.44,1.0865384615384615,25,11,14,10.272727272727273,-7.428571428571429,28.0,-16.0,252.0,0.5121951219512195,1.3579545454545454,164,84,80,11.380952380952381,-8.8,46.0,-44.0,0.01,0.0024489795918367346,2.4857142857142858
302.0,0.5227272727272727,1.2578992314261315,1.143939393939394,1.4284134150004915,121.0,264,138,126,10.673913043478262,-9.293650793650794,46.0,-44.0,1.1485166895629897,all,50.0,0.54,1.1070663811563168,100,54,46,9.574074074074074,-10.152173913043478,26.0,-28.0,252.0,0.5121951219512195,1.3579545454545454,164,84,80,11.380952380952381,-8.8,46.0,-44.0,0.007959183673469388,0.0024489795918367346,2.4958677685950414
115.0,0.54,1.672514619883041,2.3,1.4281380366171543,46.0,50,27,23,10.592592592592593,-7.434782608695652,31.0,-23.0,1.4247346761966646,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,7.0,0.25,1.2916666666666667,4,1,3,31.0,-8.0,31.0,-17.0,0.008979591836734694,0.004795918367346939,2.5
115.0,0.54,1.672514619883041,2.3,1.4281380366171543,46.0,50,27,23,10.592592592592593,-7.434782608695652,31.0,-23.0,1.4247346761966646,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,7.0,0.25,1.2916666666666667,4,1,3,31.0,-8.0,31.0,-17.0,0.008979591836734694,0.004591836734693878,2.5
115.0,0.54,1.672514619883041,2.3,1.4281380366171543,46.0,50,27,23,10.592592592592593,-7.434782608695652,31.0,-23.0,1.4247346761966646,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,7.0,0.25,1.2916666666666667,4,1,3,31.0,-8.0,31.0,-17.0,0.008979591836734694,0.004693877551020408,2.5
115.0,0.54,1.672514619883041,2.3,1.4281380366171543,46.0,50,27,23,10.592592592592593,-7.434782608695652,31.0,-23.0,1.4247346761966646,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,7.0,0.25,1.2916666666666667,4,1,3,31.0,-8.0,31.0,-17.0,0.008979591836734694,0.004897959183673469,2.5
115.0,0.54,1.672514619883041,2.3,1.4281380366171543,46.0,50,27,23,10.592592592592593,-7.434782608695652,31.0,-23.0,1.4247346761966646,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,7.0,0.25,1.2916666666666667,4,1,3,31.0,-8.0,31.0,-17.0,0.008979591836734694,0.005,2.5
294.0,0.5073529411764706,1.2552083333333333,1.0808823529411764,1.4278222776703495,158.0,272,138,134,10.478260869565217,-8.597014925373134,46.0,-44.0,1.2188254830917873,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,186.0,0.49557522123893805,1.1850746268656716,226,112,114,10.633928571428571,-8.81578947368421,46.0,-44.0,0.008979591836734694,0.0022448979591836735,1.860759493670886
313.0,0.5015479876160991,1.2296404988994865,0.9690402476780186,1.4155934347787726,186.0,323,162,161,10.345679012345679,-8.46583850931677,46.0,-44.0,1.2220501254494895,all,108.0,0.5652173913043478,1.7346938775510203,46,26,20,9.807692307692308,-7.35,28.0,-23.0,205.0,0.49097472924187724,1.1685855263157894,277,136,141,10.448529411764707,-8.624113475177305,46.0,-44.0,0.008979591836734694,0.002142857142857143,1.6827956989247312
278.0,0.49557522123893805,1.286008230452675,1.2300884955752212,1.4141580995829548,146.0,226,112,114,11.160714285714286,-8.526315789473685,46.0,-44.0,1.3089726631393297,all,68.0,0.5151515151515151,1.6666666666666667,33,17,16,10.0,-6.375,28.0,-15.0,210.0,0.49222797927461137,1.2413793103448276,193,95,98,11.368421052631579,-8.877551020408163,46.0,-44.0,0.009591836734693878,0.002346938775510204,1.904109589041096
237.0,0.5164835164835165,1.3242134062927498,1.3021978021978022,1.4121877696236305,98.0,182,94,88,10.297872340425531,-8.306818181818182,44.0,-44.0,1.2396891463166166,all,88.0,0.5581395348837209,1.6285714285714286,43,24,19,9.5,-7.368421052631579,28.0,-23.0,149.0,0.5035971223021583,1.252115059221658,139,70,69,10.571428571428571,-8.565217391304348,44.0,-44.0,0.009183673469387756,0.0025510204081632655,2.4183673469387754
291.0,0.5158730158730159,1.2626353790613718,1.1547619047619047,1.410997216525674,121.0,252,130,122,10.761538461538462,-9.081967213114755,46.0,-44.0,1.1849347403499029,all,39.0,0.5227272727272727,1.0965346534653466,88,46,42,9.630434782608695,-9.619047619047619,25.0,-28.0,252.0,0.5121951219512195,1.3579545454545454,164,84,80,11.380952380952381,-8.8,46.0,-44.0,0.00816326530612245,0.0024489795918367346,2.4049586776859506
759.0,0.5005347593582887,1.0895363925917187,0.40588235294117647,1.4078837821551973,368.0,1870,936,934,9.867521367521368,-9.076017130620984,49.0,-50.0,1.0872083233767793,all,281.0,0.49869451697127937,1.0525430067314885,1149,573,576,9.823734729493891,-9.284722222222221,49.0,-50.0,478.0,0.5034674063800277,1.1527644614892938,721,363,358,9.9366391184573,-8.740223463687151,48.0,-44.0,0.0034693877551020408,0.0016326530612244899,2.0625
296.0,0.503731343283582,1.252991452991453,1.1044776119402986,1.4057911160120367,139.0,268,135,133,10.85925925925926,-8.796992481203008,46.0,-44.0,1.234428616650839,all,86.0,0.5333333333333333,1.2866666666666666,75,40,35,9.65,-8.571428571428571,24.0,-23.0,210.0,0.49222797927461137,1.2413793103448276,193,95,98,11.368421052631579,-8.877551020408163,46.0,-44.0,0.00836734693877551,0.002346938775510204,2.129496402877698
615.0,0.507112970711297,1.1125549048316252,0.5146443514644351,1.4000071240476655,506.0,1195,606,589,10.031353135313532,-9.276740237691001,49.0,-50.0,1.0813446187224873,all,363.0,0.5063045586808923,1.0762605042016806,1031,522,509,9.814176245210728,-9.351669941060903,49.0,-50.0,252.0,0.5121951219512195,1.3579545454545454,164,84,80,11.380952380952381,-8.8,46.0,-44.0,0.0036734693877551023,0.0024489795918367346,1.215415019762846
719.0,0.49884526558891457,1.091487466598804,0.4151270207852194,1.3869724652031135,403.0,1732,864,868,9.92824074074074,-9.054147465437788,49.0,-50.0,1.096540649314539,all,281.0,0.49869451697127937,1.0525430067314885,1149,573,576,9.823734729493891,-9.284722222222221,49.0,-50.0,438.0,0.49914236706689535,1.1744324970131421,583,291,292,10.1340206185567,-8.599315068493151,48.0,-44.0,0.0034693877551020408,0.0017346938775510204,1.784119106699752
