Total PnL,Win Rate,Profit Factor,Expectancy,Sharpe Ratio,Max Drawdown,Total Trades,Winning Trades,Losing Trades,Average Win,Average Loss,Largest Win,Largest Loss,Win/Loss Ratio,Trade Type,Long Total PnL,Long Win Rate,Long Profit Factor,Long Total Trades,Long Winning Trades,Long Losing Trades,Long Average Win,Long Average Loss,Long Largest Win,Long Largest Loss,Short Total PnL,Short Win Rate,Short Profit Factor,Short Total Trades,Short Winning Trades,Short Losing Trades,Short Average Win,Short Average Loss,Short Largest Win,Short Largest Loss,Long Threshold,Short Threshold,PnL/MaxDD
307.0,0.5065075921908894,1.0704289974764853,0.3329718004338395,0.7851261608176524,546.0,922,467,455,9.991434689507495,-9.58021978021978,47.0,-48.0,1.0429233273057834,all,58.0,0.4943820224719101,1.026593305823017,445,220,225,10.177272727272728,-9.693333333333333,47.0,-48.0,249.0,0.5178197064989518,1.1143250688705235,477,247,230,9.82591093117409,-9.469565217391304,46.0,-46.0,0.007755102040816327,0.0022448979591836735,0.5622710622710623
256.0,0.5089722675367048,1.0865449628127113,0.4176182707993475,0.784778970029825,475.0,613,312,301,10.301282051282051,-9.827242524916944,47.0,-48.0,1.0482372878417503,all,131.0,0.5107692307692308,1.0822347771500314,325,166,159,10.385542168674698,-10.018867924528301,47.0,-48.0,125.0,0.5069444444444444,1.0915750915750915,288,146,142,10.205479452054794,-9.612676056338028,46.0,-44.0,0.008775510204081634,0.0024489795918367346,0.5389473684210526
192.0,0.5172413793103449,1.1148325358851674,0.5517241379310345,0.7813301243166528,221.0,348,180,168,10.355555555555556,-9.952380952380953,47.0,-48.0,1.0405103668261564,all,142.0,0.5147058823529411,1.0861127956337173,340,175,165,10.234285714285715,-9.993939393939394,47.0,-48.0,50.0,0.625,3.1739130434782608,8,5,3,14.6,-7.666666666666667,31.0,-11.0,0.008571428571428572,0.004591836734693878,0.8687782805429864
192.0,0.5172413793103449,1.1148325358851674,0.5517241379310345,0.7813301243166528,221.0,348,180,168,10.355555555555556,-9.952380952380953,47.0,-48.0,1.0405103668261564,all,142.0,0.5147058823529411,1.0861127956337173,340,175,165,10.234285714285715,-9.993939393939394,47.0,-48.0,50.0,0.625,3.1739130434782608,8,5,3,14.6,-7.666666666666667,31.0,-11.0,0.008571428571428572,0.004489795918367347,0.8687782805429864
192.0,0.5172413793103449,1.1148325358851674,0.5517241379310345,0.7813301243166528,221.0,348,180,168,10.355555555555556,-9.952380952380953,47.0,-48.0,1.0405103668261564,all,142.0,0.5147058823529411,1.0861127956337173,340,175,165,10.234285714285715,-9.993939393939394,47.0,-48.0,50.0,0.625,3.1739130434782608,8,5,3,14.6,-7.666666666666667,31.0,-11.0,0.008571428571428572,0.004387755102040817,0.8687782805429864
438.0,0.5011933174224343,1.0461052631578946,0.2090692124105012,0.7771920922344541,531.0,2095,1050,1045,9.464761904761906,-9.090909090909092,49.0,-50.0,1.0411238095238096,all,-12.0,0.4919966301600674,0.9977728285077951,1187,584,603,9.205479452054794,-8.935323383084578,49.0,-50.0,450.0,0.513215859030837,1.1094357976653697,908,466,442,9.78969957081545,-9.30316742081448,49.0,-46.0,0.004489795918367347,0.0019387755102040817,0.8248587570621468
209.0,0.5046728971962616,1.1025515210991168,0.4883177570093458,0.769928739174774,248.0,428,216,212,10.402777777777779,-9.61320754716981,47.0,-48.0,1.0821339003380221,all,181.0,0.5137362637362637,1.103487707261292,364,187,177,10.320855614973262,-9.88135593220339,47.0,-48.0,28.0,0.453125,1.0968858131487889,64,29,35,10.931034482758621,-8.257142857142858,44.0,-26.0,0.00836734693877551,0.003163265306122449,0.842741935483871
382.0,0.49530369442705074,1.0526823886360501,0.23919849718221667,0.7696626510861613,567.0,1597,791,806,9.649810366624527,-8.996277915632755,49.0,-50.0,1.0726447601019677,all,248.0,0.494475138121547,1.0380543194721497,1448,716,732,9.44832402234637,-8.903005464480874,49.0,-50.0,144.0,0.5033112582781457,1.1938088829071332,151,76,75,11.671052631578947,-9.906666666666666,46.0,-30.0,0.0038775510204081634,0.0,0.673721340388007
478.0,0.4871212121212121,1.0405806944562357,0.18106060606060606,0.7647055948283262,602.0,2640,1286,1354,9.531104199066874,-8.699409158050221,50.0,-48.0,1.0956036238676075,all,142.0,0.5147058823529411,1.0861127956337173,340,175,165,10.234285714285715,-9.993939393939394,47.0,-48.0,322.0,0.4826238053866203,1.0317429022082019,2302,1111,1191,9.42034203420342,-8.517212426532327,50.0,-48.0,0.008571428571428572,0.0012244897959183673,0.7940199335548173
187.0,0.5157593123209169,1.1115086463923673,0.5358166189111748,0.7607919913270607,226.0,349,180,169,10.355555555555556,-9.923076923076923,47.0,-48.0,1.0435831180017228,all,142.0,0.5147058823529411,1.0861127956337173,340,175,165,10.234285714285715,-9.993939393939394,47.0,-48.0,45.0,0.5555555555555556,2.607142857142857,9,5,4,14.6,-7.0,31.0,-11.0,0.008571428571428572,0.004285714285714286,0.827433628318584
241.0,0.5018315018315018,1.0900597907324365,0.4413919413919414,0.7587648486813933,364.0,546,274,272,10.645985401459853,-9.838235294117647,47.0,-48.0,1.0821031499241704,all,68.0,0.49760765550239233,1.0331061343719572,418,208,210,10.201923076923077,-9.780952380952382,47.0,-48.0,173.0,0.515625,1.2781350482315113,128,66,62,12.045454545454545,-10.03225806451613,46.0,-44.0,0.007959183673469388,0.002857142857142857,0.6620879120879121
531.0,0.48914354644149577,1.035900209586911,0.16013268998793728,0.7584121787333724,605.0,3316,1622,1694,9.446362515413071,-8.731404958677686,50.0,-50.0,1.0818834494699305,all,-12.0,0.4919966301600674,0.9977728285077951,1187,584,603,9.205479452054794,-8.935323383084578,49.0,-50.0,543.0,0.48755284170972285,1.057747527384877,2129,1038,1091,9.58188824662813,-8.618698441796518,50.0,-48.0,0.004489795918367347,0.001326530612244898,0.8776859504132232
500.0,0.4932249322493225,1.0378100423472474,0.16937669376693767,0.754327036986247,600.0,2952,1456,1496,9.425824175824175,-8.83957219251337,49.0,-49.0,1.0663213072468969,all,70.0,0.49014238773274915,1.0085616438356164,1826,895,931,9.213407821229051,-8.781954887218046,49.0,-49.0,430.0,0.49822380106571934,1.0851822503961965,1126,561,565,9.764705882352942,-8.934513274336283,49.0,-46.0,0.0032653061224489797,0.0018367346938775511,0.8333333333333334
242.0,0.504885993485342,1.083969465648855,0.3941368078175896,0.7535007152675449,240.0,614,310,304,10.07741935483871,-9.480263157894736,47.0,-48.0,1.0629894114750063,all,68.0,0.49760765550239233,1.0331061343719572,418,208,210,10.201923076923077,-9.780952380952382,47.0,-48.0,165.0,0.5177664974619289,1.1971326164874552,197,102,95,9.823529411764707,-8.810526315789474,46.0,-30.0,0.007959183673469388,0.00010204081632653062,1.0083333333333333
477.0,0.4869169510807736,1.0400268523957372,0.18088737201365188,0.7521309088441546,851.0,2637,1284,1353,9.652647975077882,-8.807834441980784,50.0,-48.0,1.0959161458656015,all,-66.0,0.484251968503937,0.9737470167064439,508,246,262,9.951219512195122,-9.595419847328245,47.0,-48.0,543.0,0.48755284170972285,1.057747527384877,2129,1038,1091,9.58188824662813,-8.618698441796518,50.0,-48.0,0.007346938775510205,0.001326530612244898,0.5605170387779084
467.0,0.48647619047619045,1.039836219397765,0.1779047619047619,0.7476906146407947,617.0,2625,1277,1348,9.545810493343774,-8.696587537091988,50.0,-48.0,1.097650136059661,all,131.0,0.5107692307692308,1.0822347771500314,325,166,159,10.385542168674698,-10.018867924528301,47.0,-48.0,322.0,0.4826238053866203,1.0317429022082019,2302,1111,1191,9.42034203420342,-8.517212426532327,50.0,-48.0,0.008775510204081634,0.0012244897959183673,0.7568881685575365
182.0,0.5150602409638554,1.1126934984520125,0.5481927710843374,0.7443510511849383,241.0,332,171,161,10.508771929824562,-10.031055900621118,47.0,-48.0,1.0476237032209006,all,131.0,0.5107692307692308,1.0822347771500314,325,166,159,10.385542168674698,-10.018867924528301,47.0,-48.0,51.0,0.7142857142857143,3.3181818181818183,7,5,2,14.6,-11.0,31.0,-11.0,0.008775510204081634,0.004693877551020408,0.7551867219917012
379.0,0.4967397747480735,1.0495360083649197,0.22465915826911678,0.7420731589942137,643.0,1687,838,849,9.58233890214797,-9.011778563015312,49.0,-49.0,1.0633127340117143,all,206.0,0.49518922386144965,1.0293071560677194,1559,772,787,9.371761658031089,-8.93138500635324,49.0,-49.0,173.0,0.515625,1.2781350482315113,128,66,62,12.045454545454545,-10.03225806451613,46.0,-44.0,0.0036734693877551023,0.002857142857142857,0.5894245723172629
181.0,0.5135135135135135,1.1120049504950495,0.5435435435435435,0.7402497290436886,242.0,333,171,162,10.508771929824562,-9.975308641975309,47.0,-48.0,1.0534783741532048,all,131.0,0.5107692307692308,1.0822347771500314,325,166,159,10.385542168674698,-10.018867924528301,47.0,-48.0,50.0,0.625,3.1739130434782608,8,5,3,14.6,-7.666666666666667,31.0,-11.0,0.008775510204081634,0.004489795918367347,0.7479338842975206
181.0,0.5135135135135135,1.1120049504950495,0.5435435435435435,0.7402497290436886,242.0,333,171,162,10.508771929824562,-9.975308641975309,47.0,-48.0,1.0534783741532048,all,131.0,0.5107692307692308,1.0822347771500314,325,166,159,10.385542168674698,-10.018867924528301,47.0,-48.0,50.0,0.625,3.1739130434782608,8,5,3,14.6,-7.666666666666667,31.0,-11.0,0.008775510204081634,0.004591836734693878,0.7479338842975206
181.0,0.5135135135135135,1.1120049504950495,0.5435435435435435,0.7402497290436886,242.0,333,171,162,10.508771929824562,-9.975308641975309,47.0,-48.0,1.0534783741532048,all,131.0,0.5107692307692308,1.0822347771500314,325,166,159,10.385542168674698,-10.018867924528301,47.0,-48.0,50.0,0.625,3.1739130434782608,8,5,3,14.6,-7.666666666666667,31.0,-11.0,0.008775510204081634,0.004387755102040817,0.7479338842975206
367.0,0.500987491770902,1.0512784686321084,0.24160631994733378,0.7367225075853548,595.0,1519,761,758,9.886990801576873,-9.441952506596307,49.0,-50.0,1.047134138269564,all,-83.0,0.4828150572831424,0.9727422003284072,611,295,316,10.040677966101695,-9.636075949367088,47.0,-50.0,450.0,0.513215859030837,1.1094357976653697,908,466,442,9.78969957081545,-9.30316742081448,49.0,-46.0,0.0067346938775510205,0.0019387755102040817,0.6168067226890757
213.0,0.5064655172413793,1.09305373525557,0.45905172413793105,0.7354101914683288,192.0,464,235,229,10.646808510638298,-9.995633187772926,47.0,-48.0,1.0651459803128747,all,60.0,0.5063694267515924,1.0385852090032155,314,159,155,10.157232704402515,-10.03225806451613,47.0,-48.0,144.0,0.5033112582781457,1.1938088829071332,151,76,75,11.671052631578947,-9.906666666666666,46.0,-30.0,0.008979591836734694,0.0,1.109375
188.0,0.5106382978723404,1.1035812672176308,0.5,0.7352061666373507,258.0,376,192,184,10.432291666666666,-9.86413043478261,47.0,-48.0,1.0575987144168961,all,181.0,0.5137362637362637,1.103487707261292,364,187,177,10.320855614973262,-9.88135593220339,47.0,-48.0,7.0,0.4166666666666667,1.106060606060606,12,5,7,14.6,-9.428571428571429,31.0,-17.0,0.00836734693877551,0.004183673469387755,0.7286821705426356
306.0,0.5108593012275732,1.0612122424484898,0.28895184135977336,0.7349756549646105,573.0,1059,541,518,9.805914972273568,-9.650579150579151,49.0,-46.0,1.0160960103296075,all,-144.0,0.4966887417218543,0.8376550169109357,151,75,76,9.906666666666666,-11.671052631578947,30.0,-46.0,450.0,0.513215859030837,1.1094357976653697,908,466,442,9.78969957081545,-9.30316742081448,49.0,-46.0,0.0,0.0019387755102040817,0.5340314136125655
440.0,0.4879186095803307,1.041302919365437,0.18651971174226367,0.7335815346307759,762.0,2359,1151,1208,9.637706342311034,-8.818708609271523,50.0,-48.0,1.0928704835738037,all,-103.0,0.49130434782608695,0.9176,230,113,117,10.150442477876107,-10.683760683760683,40.0,-48.0,543.0,0.48755284170972285,1.057747527384877,2129,1038,1091,9.58188824662813,-8.618698441796518,50.0,-48.0,0.01,0.001326530612244898,0.5774278215223098
212.0,0.5074309978768577,1.0918942349371479,0.45010615711252655,0.7291898314805019,282.0,471,239,232,10.539748953974895,-9.943965517241379,47.0,-48.0,1.0599140690603275,all,181.0,0.5137362637362637,1.103487707261292,364,187,177,10.320855614973262,-9.88135593220339,47.0,-48.0,31.0,0.48598130841121495,1.0555555555555556,107,52,55,11.326923076923077,-10.145454545454545,46.0,-44.0,0.00836734693877551,0.0029591836734693877,0.75177304964539
379.0,0.4985285462036492,1.0480659480025365,0.22307239552678046,0.7263673352787238,533.0,1699,847,852,9.756788665879576,-9.254694835680752,49.0,-50.0,1.0542528780379705,all,-71.0,0.48166877370417194,0.9811820832228996,791,381,410,9.716535433070867,-9.202439024390245,49.0,-50.0,450.0,0.513215859030837,1.1094357976653697,908,466,442,9.78969957081545,-9.30316742081448,49.0,-46.0,0.005918367346938775,0.0019387755102040817,0.7110694183864915
373.0,0.4965437788018433,1.047323014463334,0.21486175115207373,0.7222141168684738,594.0,1736,862,874,9.576566125290023,-9.018306636155607,49.0,-50.0,1.061902917216884,all,248.0,0.494475138121547,1.0380543194721497,1448,716,732,9.44832402234637,-8.903005464480874,49.0,-50.0,125.0,0.5069444444444444,1.0915750915750915,288,146,142,10.205479452054794,-9.612676056338028,46.0,-44.0,0.0038775510204081634,0.0024489795918367346,0.6279461279461279
347.0,0.4947712418300654,1.0505241700640653,0.22679738562091503,0.7211135649975295,523.0,1530,757,773,9.531043593130779,-8.884864165588615,49.0,-50.0,1.0727281155343757,all,248.0,0.494475138121547,1.0380543194721497,1448,716,732,9.44832402234637,-8.903005464480874,49.0,-50.0,99.0,0.5,1.2820512820512822,82,41,41,10.975609756097562,-8.560975609756097,44.0,-26.0,0.0038775510204081634,0.0030612244897959186,0.6634799235181644
542.0,0.4879502461777663,1.0315869223148202,0.14045089401399327,0.7208948938941776,770.0,3859,1883,1976,9.400424853956453,-8.683704453441296,50.0,-49.0,1.0825362498640918,all,206.0,0.49518922386144965,1.0293071560677194,1559,772,787,9.371761658031089,-8.93138500635324,49.0,-49.0,322.0,0.4826238053866203,1.0317429022082019,2302,1111,1191,9.42034203420342,-8.517212426532327,50.0,-48.0,0.0036734693877551023,0.0012244897959183673,0.7038961038961039
211.0,0.5053995680345572,1.09217999126256,0.4557235421166307,0.720509802499042,345.0,463,234,229,10.683760683760683,-9.995633187772926,47.0,-48.0,1.0688428119620779,all,60.0,0.5063694267515924,1.0385852090032155,314,159,155,10.157232704402515,-10.03225806451613,47.0,-48.0,151.0,0.5033557046979866,1.2057220708446867,149,75,74,11.8,-9.91891891891892,46.0,-44.0,0.008979591836734694,0.0027551020408163266,0.6115942028985507
176.0,0.5119760479041916,1.108574953732264,0.5269461077844312,0.7196191623252152,247.0,334,171,163,10.508771929824562,-9.94478527607362,47.0,-48.0,1.0567117980020997,all,131.0,0.5107692307692308,1.0822347771500314,325,166,159,10.385542168674698,-10.018867924528301,47.0,-48.0,45.0,0.5555555555555556,2.607142857142857,9,5,4,14.6,-7.0,31.0,-11.0,0.008775510204081634,0.004285714285714286,0.7125506072874493
369.0,0.4988479262672811,1.0469226856561547,0.21255760368663595,0.7194389081730507,498.0,1736,866,870,9.506928406466512,-9.039080459770116,49.0,-50.0,1.051758356259647,all,120.0,0.49166004765687055,1.0211044671122054,1259,619,640,9.379644588045235,-8.884375,49.0,-50.0,249.0,0.5178197064989518,1.1143250688705235,477,247,230,9.82591093117409,-9.469565217391304,46.0,-46.0,0.004285714285714286,0.0022448979591836735,0.7409638554216867
364.0,0.4938800489596083,1.0481354139116636,0.22276621787025705,0.715752067841211,707.0,1634,807,827,9.821561338289962,-9.143893591293834,49.0,-48.0,1.0741115084323987,all,-66.0,0.484251968503937,0.9737470167064439,508,246,262,9.951219512195122,-9.595419847328245,47.0,-48.0,430.0,0.49822380106571934,1.0851822503961965,1126,561,565,9.764705882352942,-8.934513274336283,49.0,-46.0,0.007346938775510205,0.0018367346938775511,0.5148514851485149
231.0,0.49912739965095987,1.082411701748127,0.4031413612565445,0.7138590490934538,375.0,573,286,287,10.608391608391608,-9.766550522648084,47.0,-48.0,1.0861963580479457,all,58.0,0.4943820224719101,1.026593305823017,445,220,225,10.177272727272728,-9.693333333333333,47.0,-48.0,173.0,0.515625,1.2781350482315113,128,66,62,12.045454545454545,-10.03225806451613,46.0,-44.0,0.007755102040816327,0.002857142857142857,0.616
418.0,0.4950281020319931,1.040053660406286,0.18071768266320795,0.7099769677255504,537.0,2313,1145,1168,9.479475982532751,-8.934931506849315,49.0,-50.0,1.060945567995233,all,-12.0,0.4919966301600674,0.9977728285077951,1187,584,603,9.205479452054794,-8.935323383084578,49.0,-50.0,430.0,0.49822380106571934,1.0851822503961965,1126,561,565,9.764705882352942,-8.934513274336283,49.0,-46.0,0.004489795918367347,0.0018367346938775511,0.7783985102420856
232.0,0.5023400936037441,1.0771020272515786,0.3619344773790952,0.7093211935306843,253.0,641,322,319,10.065217391304348,-9.432601880877742,47.0,-48.0,1.0670669151964398,all,58.0,0.4943820224719101,1.026593305823017,445,220,225,10.177272727272728,-9.693333333333333,47.0,-48.0,165.0,0.5177664974619289,1.1971326164874552,197,102,95,9.823529411764707,-8.810526315789474,46.0,-30.0,0.007755102040816327,0.00010204081632653062,0.9169960474308301
460.0,0.4864963503649635,1.0369537275064267,0.1678832116788321,0.7091605453611456,777.0,2740,1333,1407,9.683420855213804,-8.847192608386639,50.0,-50.0,1.0945190507138352,all,-83.0,0.4828150572831424,0.9727422003284072,611,295,316,10.040677966101695,-9.636075949367088,47.0,-50.0,543.0,0.48755284170972285,1.057747527384877,2129,1038,1091,9.58188824662813,-8.618698441796518,50.0,-48.0,0.0067346938775510205,0.001326530612244898,0.592020592020592
363.0,0.4977168949771689,1.046218487394958,0.2071917808219178,0.7081639368944164,648.0,1752,872,880,9.42316513761468,-8.925,49.0,-49.0,1.0558168221417008,all,206.0,0.49518922386144965,1.0293071560677194,1559,772,787,9.371761658031089,-8.93138500635324,49.0,-49.0,165.0,0.5177664974619289,1.1971326164874552,197,102,95,9.823529411764707,-8.810526315789474,46.0,-30.0,0.0036734693877551023,0.00010204081632653062,0.5601851851851852
472.0,0.48595890410958903,1.0358227079538556,0.16164383561643836,0.707681930266757,749.0,2920,1419,1501,9.618040873854827,-8.778147901399068,50.0,-50.0,1.095679975080153,all,-71.0,0.48166877370417194,0.9811820832228996,791,381,410,9.716535433070867,-9.202439024390245,49.0,-50.0,543.0,0.48755284170972285,1.057747527384877,2129,1038,1091,9.58188824662813,-8.618698441796518,50.0,-48.0,0.005918367346938775,0.001326530612244898,0.630173564753004
327.0,0.4970501474926254,1.0519212448396316,0.2411504424778761,0.7033029523565865,609.0,1356,674,682,9.829376854599406,-9.234604105571847,49.0,-48.0,1.0644069569445531,all,-103.0,0.49130434782608695,0.9176,230,113,117,10.150442477876107,-10.683760683760683,40.0,-48.0,430.0,0.49822380106571934,1.0851822503961965,1126,561,565,9.764705882352942,-8.934513274336283,49.0,-46.0,0.01,0.0018367346938775511,0.5369458128078818
184.0,0.51010101010101,1.0965372507869884,0.46464646464646464,0.7014308612476162,247.0,396,202,194,10.346534653465346,-9.824742268041238,47.0,-48.0,1.0531100329340384,all,142.0,0.5147058823529411,1.0861127956337173,340,175,165,10.234285714285715,-9.993939393939394,47.0,-48.0,42.0,0.48214285714285715,1.1634241245136188,56,27,29,11.074074074074074,-8.862068965517242,44.0,-26.0,0.008571428571428572,0.0032653061224489797,0.7449392712550608
397.0,0.4976915974145891,1.0407304811736944,0.18328716528162511,0.6966368613167903,735.0,2166,1078,1088,9.410018552875696,-8.958639705882353,49.0,-49.0,1.0503847527986825,all,148.0,0.4920071047957371,1.0195534416699696,1689,831,858,9.286401925391095,-8.821678321678322,49.0,-49.0,249.0,0.5178197064989518,1.1143250688705235,477,247,230,9.82591093117409,-9.469565217391304,46.0,-46.0,0.0034693877551020408,0.0022448979591836735,0.5401360544217687
357.0,0.4959016393442623,1.0459873760144274,0.20901639344262296,0.6955898556577188,681.0,1708,847,861,9.586776859504132,-9.016260162601625,49.0,-49.0,1.0632764235518561,all,206.0,0.49518922386144965,1.0293071560677194,1559,772,787,9.371761658031089,-8.93138500635324,49.0,-49.0,151.0,0.5033557046979866,1.2057220708446867,149,75,74,11.8,-9.91891891891892,46.0,-44.0,0.0036734693877551023,0.0027551020408163266,0.5242290748898678
413.0,0.48974247053688347,1.0393558223746904,0.1802706241815801,0.6946556481207634,817.0,2291,1122,1169,9.721033868092691,-8.976903336184773,50.0,-48.0,1.0828939004955553,all,181.0,0.5137362637362637,1.103487707261292,364,187,177,10.320855614973262,-9.88135593220339,47.0,-48.0,232.0,0.4852101712506487,1.02652944539737,1927,935,992,9.601069518716578,-8.815524193548388,50.0,-48.0,0.00836734693877551,0.0014285714285714286,0.5055079559363526
221.0,0.5,1.079268292682927,0.3890845070422535,0.6933937522807174,226.0,568,284,284,10.595070422535212,-9.816901408450704,47.0,-48.0,1.079268292682927,all,68.0,0.49760765550239233,1.0331061343719572,418,208,210,10.201923076923077,-9.780952380952382,47.0,-48.0,144.0,0.5033112582781457,1.1938088829071332,151,76,75,11.671052631578947,-9.906666666666666,46.0,-30.0,0.007959183673469388,0.0,0.9778761061946902
198.0,0.5085470085470085,1.0878048780487806,0.4230769230769231,0.6929659453444279,282.0,468,238,230,10.306722689075631,-9.804347826086957,47.0,-48.0,1.0512400081984012,all,99.0,0.5103626943005182,1.0519957983193278,386,197,189,10.16751269035533,-10.074074074074074,47.0,-48.0,99.0,0.5,1.2820512820512822,82,41,41,10.975609756097562,-8.560975609756097,44.0,-26.0,0.00816326530612245,0.0030612244897959186,0.7021276595744681
177.0,0.5092838196286472,1.096933187294633,0.46949602122015915,0.6914922936332127,258.0,377,192,185,10.432291666666666,-9.87027027027027,47.0,-48.0,1.0569408315078497,all,181.0,0.5137362637362637,1.103487707261292,364,187,177,10.320855614973262,-9.88135593220339,47.0,-48.0,-4.0,0.38461538461538464,0.948051948051948,13,5,8,14.6,-9.625,31.0,-17.0,0.00836734693877551,0.004081632653061225,0.686046511627907
351.0,0.4975062344139651,1.046831220813876,0.2188279301745636,0.6900957336293267,637.0,1604,798,806,9.832080200501252,-9.299007444168735,49.0,-50.0,1.0573257693934635,all,-99.0,0.47701149425287354,0.97073603310671,696,332,364,9.891566265060241,-9.293956043956044,47.0,-50.0,450.0,0.513215859030837,1.1094357976653697,908,466,442,9.78969957081545,-9.30316742081448,49.0,-46.0,0.006326530612244898,0.0019387755102040817,0.5510204081632653
435.0,0.4869694713328369,1.036147581851421,0.16195085629188385,0.6873524803932339,621.0,2686,1308,1378,9.532874617737003,-8.732946298984034,50.0,-48.0,1.091598905039188,all,99.0,0.5103626943005182,1.0519957983193278,386,197,189,10.16751269035533,-10.074074074074074,47.0,-48.0,322.0,0.4826238053866203,1.0317429022082019,2302,1111,1191,9.42034203420342,-8.517212426532327,50.0,-48.0,0.00816326530612245,0.0012244897959183673,0.7004830917874396
440.0,0.4998122418325197,1.0360448922749241,0.16522718738265116,0.6872205071896945,488.0,2663,1331,1332,9.501878287002254,-9.164414414414415,49.0,-50.0,1.0368232881368888,all,426.0,0.5040770941438102,1.0710592160133445,1349,680,669,9.44264705882353,-8.961136023916293,49.0,-50.0,14.0,0.4954337899543379,1.0022537025112686,1314,651,663,9.563748079877112,-9.369532428355958,49.0,-46.0,0.004081632653061225,0.0017346938775510204,0.9016393442622951
176.0,0.5118110236220472,1.0957041870581838,0.46194225721784776,0.6864154882731802,253.0,381,195,186,10.333333333333334,-9.887096774193548,47.0,-48.0,1.0451332245785754,all,181.0,0.5137362637362637,1.103487707261292,364,187,177,10.320855614973262,-9.88135593220339,47.0,-48.0,-5.0,0.47058823529411764,0.9444444444444444,17,8,9,10.625,-10.0,31.0,-17.0,0.00836734693877551,0.003979591836734694,0.6956521739130435
177.0,0.5090439276485789,1.0944,0.4573643410852713,0.684327100708506,253.0,387,197,190,10.416243654822335,-9.868421052631579,47.0,-48.0,1.05551269035533,all,181.0,0.5137362637362637,1.103487707261292,364,187,177,10.320855614973262,-9.88135593220339,47.0,-48.0,-4.0,0.43478260869565216,0.9682539682539683,23,10,13,12.2,-9.692307692307692,31.0,-18.0,0.00836734693877551,0.0038775510204081634,0.6996047430830039
543.0,0.4884196185286104,1.0280243600330305,0.12329700272479564,0.681293476621261,507.0,4404,2151,2253,9.260344026034403,-8.600088770528185,50.0,-49.0,1.0767730744557964,all,-1.0,0.4890158172231986,0.9998997393222379,2276,1113,1163,8.960467205750225,-8.57609630266552,49.0,-49.0,543.0,0.48755284170972285,1.057747527384877,2129,1038,1091,9.58188824662813,-8.618698441796518,50.0,-48.0,0.002653061224489796,0.001326530612244898,1.0710059171597632
219.0,0.4991181657848324,1.0785509325681493,0.3862433862433862,0.6808769613514041,401.0,567,283,284,10.625441696113073,-9.816901408450704,47.0,-48.0,1.0823620666054925,all,68.0,0.49760765550239233,1.0331061343719572,418,208,210,10.201923076923077,-9.780952380952382,47.0,-48.0,151.0,0.5033557046979866,1.2057220708446867,149,75,74,11.8,-9.91891891891892,46.0,-44.0,0.007959183673469388,0.0027551020408163266,0.5461346633416458
535.0,0.48878923766816146,1.0284968573559177,0.12626858626386595,0.6804571043568223,563.0,4237,2071,2166,9.323515210043457,-8.66759002770083,50.0,-49.0,1.0756756122805011,all,-8.0,0.49003795066413663,0.9991463024223669,2108,1033,1075,9.063891577928365,-8.717209302325582,49.0,-49.0,543.0,0.48755284170972285,1.057747527384877,2129,1038,1091,9.58188824662813,-8.618698441796518,50.0,-48.0,0.002857142857142857,0.001326530612244898,0.9502664298401421
384.0,0.5007166746297181,1.040158962560134,0.18346870520783565,0.6797300982113804,577.0,2093,1048,1045,9.490458015267176,-9.15023923444976,49.0,-50.0,1.0371814082779962,all,426.0,0.5040770941438102,1.0710592160133445,1349,680,669,9.44264705882353,-8.961136023916293,49.0,-50.0,-42.0,0.4946236559139785,0.9882253994953742,744,368,376,9.578804347826088,-9.486702127659575,46.0,-46.0,0.004081632653061225,0.0020408163265306124,0.6655112651646448
214.0,0.511864406779661,1.0755116443189838,0.36271186440677966,0.6796204987816813,457.0,590,302,288,10.092715231788079,-9.840277777777779,47.0,-48.0,1.0256534886220772,all,181.0,0.5137362637362637,1.103487707261292,364,187,177,10.320855614973262,-9.88135593220339,47.0,-48.0,33.0,0.5088495575221239,1.0304147465437787,226,115,111,9.721739130434782,-9.774774774774775,46.0,-44.0,0.00836734693877551,0.0025510204081632655,0.4682713347921225
444.0,0.4849557522123894,1.034725480994838,0.15716814159292036,0.6760780281967144,853.0,2825,1370,1455,9.656934306569344,-8.787628865979382,50.0,-50.0,1.0989237772609413,all,-99.0,0.47701149425287354,0.97073603310671,696,332,364,9.891566265060241,-9.293956043956044,47.0,-50.0,543.0,0.48755284170972285,1.057747527384877,2129,1038,1091,9.58188824662813,-8.618698441796518,50.0,-48.0,0.006326530612244898,0.001326530612244898,0.5205158264947245
396.0,0.4879120879120879,1.0385514018691588,0.17406593406593407,0.673628222214533,767.0,2275,1110,1165,9.610810810810811,-8.817167381974249,50.0,-48.0,1.090011156015829,all,-144.0,0.4966887417218543,0.8376550169109357,151,75,76,9.906666666666666,-11.671052631578947,30.0,-46.0,543.0,0.48755284170972285,1.057747527384877,2129,1038,1091,9.58188824662813,-8.618698441796518,50.0,-48.0,0.0,0.001326530612244898,0.516297262059974
333.0,0.5006720430107527,1.0472675656493968,0.22379032258064516,0.673605206927187,657.0,1488,745,743,9.903355704697987,-9.481830417227457,49.0,-50.0,1.0444561090973177,all,-117.0,0.4810344827586207,0.960109103307194,580,279,301,10.093189964157705,-9.744186046511627,47.0,-50.0,450.0,0.513215859030837,1.1094357976653697,908,466,442,9.78969957081545,-9.30316742081448,49.0,-46.0,0.0069387755102040816,0.0019387755102040817,0.5068493150684932
